Date,Open,High,Low,Close,Adj Close,Volume
2024-01-25,193.58107445570798,194.62226243680658,191.48878789336808,192.53988647460938,192.53988647460938,54822100
2024-01-26,192.63905549468925,193.1249321296598,190.3286146537771,190.80458068847656,190.80458068847656,44594000
2024-01-29,190.39800942846193,190.5864167388377,187.98841731539085,190.120361328125,190.120361328125,47145600
2024-01-30,189.33701232459805,190.18979301004535,185.89614265093053,186.4613494873047,186.4613494873047,55859400
2024-01-31,185.46974943852436,185.5292584344751,182.8023453182215,182.85191345214844,182.85191345214844,55467800
2024-02-01,182.44537406733116,185.38051582576702,182.27680306565713,185.29127502441406,185.29127502441406,64885400
2024-02-02,178.35003123610636,185.75731994134992,177.74515173237538,184.2897491455078,184.2897491455078,102551700
2024-02-05,186.5704408518845,187.66121220628375,184.27983613833493,186.10438537597656,186.10438537597656,69668800
2024-02-06,185.2912518041467,187.72068025311026,185.2020110139772,187.7107696533203,187.7107696533203,43490800
2024-02-07,189.03952431241242,189.4460858813363,187.02656792958788,187.81985473632812,187.81985473632812,53439000
2024-02-08,187.8000228857875,187.94875754592414,185.77715585449096,186.739013671875,186.739013671875,40962000
2024-02-09,187.30492339729363,188.63538073939827,186.65956394365634,187.50350952148438,187.50350952148438,45155200
2024-02-12,187.0765772861258,187.32479480430874,185.45819421957458,185.8156280517578,185.8156280517578,41781900
2024-02-13,184.4454786725173,184.88234393093236,182.20158259974826,183.72067260742188,183.72067260742188,56529500
2024-02-14,183.99867685469593,184.2071710720395,181.13920638831792,182.83700561523438,182.83700561523438,54630500
2024-02-15,182.2413002337134,183.17460050228618,180.05698915939104,182.54908752441406,182.54908752441406,65434500
2024-02-16,182.11221816970058,183.53203018346474,180.37469562592958,181.0101318359375,181.0101318359375,49752500
2024-02-20,180.49382826711656,181.12926445278407,178.7165976564194,180.26547241210938,180.26547241210938,53665600
2024-02-21,180.64278508736416,181.5860086349742,179.37191259479573,181.02008056640625,181.02008056640625,41371400
2024-02-22,182.17179668082835,183.64125529629035,181.15908011476066,183.05545043945312,183.05545043945312,52292200
2024-02-23,183.6908798817894,183.72066477086588,180.9307023940782,181.21864318847656,181.21864318847656,45119700
2024-02-26,180.94064867140935,181.45693020455124,179.36197373162466,179.86834716796875,179.86834716796875,40867400
2024-02-27,179.80876047563007,182.60864595739088,178.27973221361,181.32785034179688,181.32785034179688,54318900
2024-02-28,181.20870480571682,181.814356133641,178.84568442217187,180.12648010253906,180.12648010253906,48953900
2024-02-29,179.97756989489093,181.26830407372196,178.2499704416867,179.46127319335938,179.46127319335938,136682600
2024-03-01,178.26982726346276,179.24283570733874,176.11530099131116,178.37904357910156,178.37904357910156,73563100
2024-03-04,174.8940486462885,175.63870116419773,172.55087478393426,173.85154724121094,173.85154724121094,81510100
2024-03-05,169.54249498191575,170.8133675141066,168.4106236594959,168.9070587158203,168.9070587158203,95132400
2024-03-06,169.8403395327639,170.01906401050476,167.47730408815008,167.91416931152344,167.91416931152344,68587700
2024-03-07,167.94396839769192,169.51270494606766,167.28868565722726,167.7950439453125,167.7950439453125,71765100
2024-03-08,167.79503440936114,172.4615205019895,167.73546463179477,169.5126953125,169.5126953125,76267000
2024-03-11,171.70692773957975,173.136662859626,170.82327410982796,171.51828002929688,171.51828002929688,60139500
2024-03-12,171.91542637381357,172.7891567808166,169.79068527950514,171.99485778808594,171.99485778808594,59825400
2024-03-13,171.53817270319811,171.9551763303205,169.54249409126064,169.9098663330078,169.9098663330078,52488700
2024-03-14,171.67718584746166,173.0671980345051,170.82331688970737,171.76654052734375,171.76654052734375,72913500
2024-03-15,169.94956266563446,171.38922119140625,169.0758321837892,171.38922119140625,171.38922119140625,121752700
2024-03-18,174.31819990832292,176.44294118443133,172.282813299669,172.48138427734375,172.48138427734375,75604200
2024-03-19,173.09695515946524,175.35077434046616,171.79629786095623,174.82455444335938,174.82455444335938,55215200
2024-03-20,174.467139074951,177.39610290527344,173.84162605000233,177.39610290527344,177.39610290527344,53423100
2024-03-21,175.78765774149878,176.22452301821235,169.62192763151074,170.1481475830078,170.1481475830078,106181300
2024-03-22,170.5353695457136,171.81618050845861,168.8474933401544,171.05166625976562,171.05166625976562,71160100
2024-03-25,169.35386403283357,170.71409125238694,168.24183919385965,169.63186645507812,169.63186645507812,54288300
2024-03-26,168.78791039294236,170.19778406175462,168.37090678526505,168.49998474121094,168.49998474121094,57388400
2024-03-27,169.19497814129184,172.3622358242069,168.8971141151568,172.0742950439453,172.0742950439453,60273300
2024-03-28,170.52541861342735,171.00199196056712,169.29425438748996,170.25733947753906,170.25733947753906,65672700
2024-04-01,169.96943620832081,170.02900599080004,168.2716216576847,168.8177032470703,168.8177032470703,46240500
2024-04-02,167.87447897129715,168.13261974429108,167.0305333230549,167.6361846923828,167.6361846923828,49329500
2024-04-03,167.5865303145986,169.46305411699578,167.37803608655156,168.44039916992188,168.44039916992188,47691700
2024-04-04,169.07582268557752,170.69420560535343,167.61631774902344,167.61631774902344,167.61631774902344,53704400
2024-04-05,168.3808338913719,169.17513298848516,167.74539764368038,168.37091064453125,168.37091064453125,42104800
2024-04-08,167.8248441796421,167.99363029110225,167.04048340873945,167.2489776611328,167.2489776611328,37425500
2024-04-09,167.49715057223858,168.8673158942794,167.14965519417964,168.46023559570312,168.46023559570312,42373800
2024-04-10,167.59647195447172,167.88439761067826,165.91851910107465,166.583740234375,166.583740234375,49709300
2024-04-11,167.13973556457645,174.20898041040104,166.96102623293754,173.79196166992188,173.79196166992188,91070300
2024-04-12,173.0175330436537,177.0883063929916,172.96790166012116,175.2912139892578,175.2912139892578,101670900
2024-04-15,174.10968609239896,175.37063525095596,171.27007724910962,171.45872497558594,171.45872497558594,73531800
2024-04-16,170.52542991803605,172.5210932508517,167.0702464097302,168.17233276367188,168.17233276367188,73711200
2024-04-17,168.4006911997193,169.43326939438703,166.8021697998047,166.8021697998047,166.8021697998047,50901200
2024-04-18,166.83196113193097,167.4376124969012,165.36251763085394,165.84901428222656,165.84901428222656,43122900
2024-04-19,165.02494208062998,165.21357466916862,162.9101239696921,163.8235626220703,163.8235626220703,68149400
2024-04-22,164.33985172403135,166.06743588145892,163.59519920100377,164.65756225585938,164.65756225585938,48116400
2024-04-23,164.17108536017497,165.85896158515186,163.744143317683,165.71002197265625,165.71002197265625,49537800
2024-04-24,165.35256706337344,168.09289802448964,165.02493328758231,167.8148956298828,167.8148956298828,48251800
2024-04-25,168.32124662085997,169.3935480180457,166.95108119945704,168.67868041992188,168.67868041992188,50558300
2024-04-26,168.66877724193844,170.11835910227322,167.97375605274175,168.09291076660156,168.09291076660156,44838400
2024-04-29,172.13386150928326,174.77489926024026,171.86579752591055,172.262939453125,172.262939453125,68169400
2024-04-30,172.09416491333778,173.74233280675443,168.78790588015656,169.1155548095703,169.1155548095703,65934800
2024-05-01,168.37091318228207,171.47860143970507,167.90426302381934,168.09291076660156,168.09291076660156,50383100
2024-05-02,171.27998331024975,172.18349856746104,169.67153889850545,171.79627990722656,171.79627990722656,94214900
2024-05-03,185.3191838346203,185.66669440285864,181.3576421366733,182.072509765625,182.072509765625,163224100
2024-05-06,181.04984964293004,182.8866500436298,179.13360267463952,180.41441345214844,180.41441345214844,78569700
2024-05-07,182.1420038655686,183.5816623782166,180.02720100491794,181.0994873046875,181.0994873046875,77305800
2024-05-08,181.5462890620128,181.76472167822584,180.1562619452029,181.43707275390625,181.43707275390625,45057100
2024-05-09,181.25834986825006,183.34338298682428,180.81156138569682,183.2540283203125,183.2540283203125,48983000
2024-05-10,183.83065525294157,184.01955884653998,181.07668601424152,181.99136352539062,181.99136352539062,50759500
2024-05-13,184.36755931231187,186.01796278299403,183.5522942832241,185.20269775390625,185.20269775390625,72044800
2024-05-14,186.4255779791011,187.21101770983566,185.2126323262415,186.34603881835938,186.34603881835938,52393600
2024-05-15,186.82328796013638,189.54743236218252,186.2864023770235,188.62281799316406,188.62281799316406,70400000
2024-05-16,189.36845732702145,189.99481870677727,188.5631442219314,188.74209594726562,188.74209594726562,52845200
2024-05-17,188.4140082479681,189.70649303935699,188.08591490450098,188.7719268798828,188.7719268798828,41282900
2024-05-20,188.23504809883084,190.81006568993442,187.91689147556073,189.93515014648438,189.93515014648438,44361300
2024-05-21,189.98485665329835,191.61537135801854,189.81584164268895,191.23757934570312,191.23757934570312,42309400
2024-05-22,191.15804664976199,191.70486886169914,189.1696132758398,189.79595947265625,189.79595947265625,34648500
2024-05-23,189.87550428926582,189.89539287135,185.55067067436462,185.79922485351562,185.79922485351562,51005900
2024-05-24,187.72799159963486,189.4778074092878,186.95248867034007,188.8812713623047,188.8812713623047,36327000
2024-05-28,190.40244918609352,191.8838376427625,188.00639828711084,188.89125061035156,188.89125061035156,52280100
2024-05-29,188.5134387924459,191.13817040866115,188.41401104911338,189.1894989013672,189.1894989013672,53068000
2024-05-30,189.6567669388692,191.06855279301288,189.52752908744432,190.18370056152344,190.18370056152344,49889100
2024-05-31,190.33285520255313,191.45632497373828,188.81170480343985,191.13816833496094,191.13816833496094,75158300
2024-06-03,191.784412862338,193.8623374845637,191.4066207978332,192.9078826904297,192.9078826904297,50080500
2024-06-04,193.51434462038463,194.19041988861153,191.91365507081835,193.2260284423828,193.2260284423828,47471400
2024-06-05,194.26993008901428,195.76125508510356,193.74299647070612,194.73721313476562,194.73721313476562,54156800
2024-06-06,194.55826398135935,195.36357706257476,193.04705038431933,193.35525512695312,193.35525512695312,41181800
2024-06-07,193.5242766218339,195.80104138427978,193.0172315608974,195.75132751464844,195.75132751464844,53103900
2024-06-10,195.76126603853862,196.15896182874013,191.03873662001607,192.0031280517578,192.0031280517578,97010200
2024-06-11,192.53006958414636,205.96194772636147,192.51019617172983,205.95199584960938,205.95199584960938,172373300
2024-06-12,206.17072098738436,218.92652361101457,205.7034379048798,211.8377685546875,211.8377685546875,198134300
2024-06-13,213.49810017257707,215.49647028335949,210.37626033331,213.00099182128906,213.00099182128906,97862700
2024-06-14,212.61324369392398,213.9256018265929,210.07798811856898,211.2611083984375,211.2611083984375,70122700
2024-06-17,212.13602802573277,217.6837594401996,211.4897931914233,215.4169464111328,215.4169464111328,93728300
2024-06-18,216.3316233309755,217.3656172672209,211.7681719978675,213.0507049560547,213.0507049560547,79943300
2024-06-20,212.6927826496957,213.00100258632773,207.64217489543017,208.4673614501953,208.4673614501953,86172500
2024-06-21,209.17327704334386,210.66460227969185,205.91224707350656,206.29005432128906,206.29005432128906,241805100
2024-06-24,206.51871007112354,211.46990537136972,205.39524025887107,206.936279296875,206.936279296875,80727000
2024-06-25,207.94042486793816,210.15753911842552,207.40355450398363,207.86090087890625,207.86090087890625,55549700
2024-06-26,210.2768443064002,213.61741321993355,209.42181728774156,212.0167236328125,212.0167236328125,66213200
2024-06-27,213.44838535845383,214.49231592564604,211.12192192565487,212.86180114746094,212.86180114746094,49772700
2024-06-28,214.52214161134154,214.8204096554565,209.08377504858177,209.40191650390625,209.40191650390625,82542700
2024-07-01,210.86342163866271,216.25207446959737,210.6944066158183,215.49647521972656,215.49647521972656,60402900
2024-07-02,214.89994100712372,219.10548871515067,213.85602557275527,218.99612426757812,218.99612426757812,58046200
2024-07-03,218.72768354780237,220.2687225341797,217.76329209306175,220.2687225341797,220.2687225341797,37369800
2024-07-05,220.36814201808318,225.14038557018992,220.36814201808318,225.03102111816406,225.03102111816406,60412400
2024-07-08,225.7766827586142,226.53229721329785,221.95889400104966,226.50247192382812,226.50247192382812,59085900
2024-07-09,226.6118203351868,228.07332019577044,225.0608446065374,227.35748291015625,227.35748291015625,48076100
2024-07-10,227.97390377810078,231.73204187894612,227.9241899064988,231.6326141357422,231.6326141357422,62627700
2024-07-11,230.0518062316796,231.04602295166967,224.46431311990926,226.25390625,226.25390625,64710600
2024-07-12,227.59608461971035,231.2945719488415,227.3574671508641,229.2067108154297,229.2067108154297,53046500
2024-07-15,235.11237576276483,235.8580383346859,231.7419815445035,233.04440307617188,233.04440307617188,62631300
2024-07-16,233.64092682357534,234.9035862928846,230.98637002864072,233.46197509765625,233.46197509765625,43234300
2024-07-17,228.1230311101644,230.1214164943178,225.32928445945876,227.55633544921875,227.55633544921875,57345900
2024-07-18,228.94822726389444,229.10730558155058,220.9845567217071,222.8834991455078,222.8834991455078,66034600
2024-07-19,223.5198318918375,225.48837694008958,221.98872949944,223.0127716064453,223.0127716064453,49151500
2024-07-22,225.69714393989972,226.4626951020567,221.799816014305,222.664794921875,222.664794921875,48201800
2024-07-23,223.07241159149987,225.6275559695254,221.3921828247117,223.70870971679688,223.70870971679688,39960300
2024-07-24,222.70455320631825,223.4999296447353,215.8742889513949,217.276123046875,217.276123046875,61777600
2024-07-25,217.6638522810165,219.57276167257183,213.37878078186108,216.23219299316406,216.23219299316406,51391200
2024-07-26,217.4352041073067,218.22064384945838,214.76075857434793,216.69949340820312,216.69949340820312,41601300
2024-07-29,215.70527849563507,218.0317421116191,214.50226952108,216.97787475585938,216.97787475585938,36311800
2024-07-30,217.92236610782675,219.05577256608925,214.87011348402856,217.5346221923828,217.5346221923828,41643800
2024-07-31,220.1593561933901,222.52559687691686,219.35404306544518,220.795654296875,220.795654296875,50036300
2024-08-01,223.07242079394348,223.1817852498598,215.76493634313655,217.09718322753906,217.09718322753906,62501000
2024-08-02,217.88258518105536,224.29529507499745,216.45092586682142,218.58848571777344,218.58848571777344,105568600
2024-08-05,197.9386040162881,212.26527065556354,194.866477978878,208.0597381591797,208.0597381591797,119548600
2024-08-06,204.11269368890086,208.7755724881847,199.90716125146164,206.03152465820312,206.03152465820312,69660500
2024-08-07,205.70344110024527,212.40446750854989,205.19639601521322,208.6065673828125,208.6065673828125,63516400
2024-08-08,211.87752992550045,212.96122253044004,207.6222834948103,212.0763702392578,212.0763702392578,47161100
2024-08-09,210.87339904235876,215.52632659839892,210.7441459978426,214.9894561767578,214.9894561767578,42201600
2024-08-12,215.0690650325273,218.49311650663688,214.60124108809114,216.5222930908203,216.5222930908203,38028100
2024-08-13,217.99543949730662,220.86210287308924,217.99543949730662,220.24497985839844,220.24497985839844,44155300
2024-08-14,219.54821978702563,221.99681536538918,218.68223972219693,220.69288635253906,220.69288635253906,41960600
2024-08-15,223.55956160665437,224.3060872818483,221.72807374055304,223.6790008544922,223.6790008544922,46414000
2024-08-16,222.88270038911833,225.77922361016536,222.6139468974481,225.00283813476562,225.00283813476562,44340200
2024-08-19,224.67435623990076,224.94310972106823,222.00676340736013,224.84356689453125,224.84356689453125,40687800
2024-08-20,224.72413110884563,226.11763957317405,224.4056062095116,225.460693359375,225.460693359375,30299000
2024-08-21,225.4706659840429,226.92389412945442,224.00747444255492,225.35121154785156,225.35121154785156,34765500
2024-08-22,226.7347608131935,227.28221598709214,222.86278176595104,223.4898681640625,223.4898681640625,43695300
2024-08-23,224.61464290366072,227.16278137803022,223.29080225181497,225.78916931152344,225.78916931152344,38677300
2024-08-26,225.7095414433551,226.22713682494347,222.85284141893553,226.12759399414062,226.12759399414062,30602200
2024-08-27,224.9530683997657,227.7898720189865,223.84820980142854,226.97366333007812,226.97366333007812,35934600
2024-08-28,226.86416416696267,228.79517959293358,224.63453544627717,225.4407958984375,225.4407958984375,38052200
2024-08-29,229.03408635152135,231.8410150307569,227.8197366882459,228.7255096435547,228.7255096435547,51906300
2024-08-30,229.123652992766,229.33267166766268,226.42620031745173,227.9391632080078,227.9391632080078,52990800
2024-09-03,227.4912604304481,227.9391727978887,220.1454429272487,221.738037109375,221.738037109375,50190600
2024-09-04,220.6331648046219,220.75260404502964,216.47252073588626,219.82691955566406,219.82691955566406,43840200
2024-09-05,220.60331260233696,224.43546851590304,220.49382156548631,221.34983825683594,221.34983825683594,36615400
2024-09-06,222.91254804497814,224.1965806221913,218.75191919539128,219.79705810546875,219.79705810546875,48423000
2024-09-09,219.79706302441255,220.24497537072617,215.7061019102892,219.8866424560547,219.8866424560547,67180000
2024-09-10,217.905857501112,220.45399594379384,215.72600018375593,219.09034729003906,219.09034729003906,51591000
2024-09-11,220.43410202901993,222.05654079085224,216.88063262193214,221.6285400390625,221.6285400390625,44587100
2024-09-12,221.46928361366915,222.51442259643306,218.8017058249269,221.738037109375,221.738037109375,37455600
2024-09-13,222.54426752163744,223.00212806640087,220.8820056188433,221.46926879882812,221.46926879882812,36766600
2024-09-16,215.5368837592455,216.21374159471785,212.92902562434276,215.3179168701172,215.3179168701172,59357400
2024-09-17,214.75053008791312,215.89519659483264,213.50632075947794,215.78570556640625,215.78570556640625,45519300
2024-09-18,216.54222516573412,221.6783256446234,216.53226176931298,219.6676788330078,219.6676788330078,59894900
2024-09-19,223.94775287051627,228.75538000957175,223.58941994126667,227.8097686767578,227.8097686767578,66781300
2024-09-20,228.90467282845125,232.01021467188832,226.56555305015522,227.1428680419922,227.1428680419922,318679900
2024-09-23,226.28686337720748,228.3870895913876,224.76395218553373,225.4208984375,225.4208984375,54146000
2024-09-24,227.59078065470555,228.28755007923567,224.6843092769655,226.31671142578125,226.31671142578125,43556100
2024-09-25,223.88800321688734,226.23707111110926,222.9822303399746,225.3213348388672,225.3213348388672,42308700
2024-09-26,226.24703661091274,227.44147457763864,224.36579263659118,226.4660186767578,226.4660186767578,36636700
2024-09-27,227.40166606122023,228.45675318264773,226.24703611440785,226.73475646972656,226.73475646972656,34026000
2024-09-30,228.97434440874213,231.92063903808594,228.58615167195362,231.92063903808594,231.92063903808594,54541900
2024-10-01,228.45675818805825,228.5861456381701,222.70353511874544,225.16209411621094,225.16209411621094,63285000
2024-10-02,224.84356992020335,226.31670960653594,221.98686997976517,225.7294464111328,225.7294464111328,32880600
2024-10-03,224.09704443839323,225.75930638603796,222.28548343692833,224.6245880126953,224.6245880126953,34044200
2024-10-04,226.84423896960539,226.94378179124593,223.0917145657714,225.7493438720703,225.7493438720703,37245100
2024-10-07,223.4600206171574,224.64451046166124,220.3047072265611,220.6630401611328,220.6630401611328,39505400
2024-10-08,223.26094483680066,224.93315503301397,222.2158058701156,224.72413635253906,224.72413635253906,31855700
2024-10-09,224.18662246797504,228.68568791487783,223.78848153487698,228.47665405273438,228.47665405273438,33591100
2024-10-10,226.72481576308653,228.43684913724616,226.11764095959848,227.97897338867188,227.97897338867188,28183500
2024-10-11,228.23778864704394,228.34727968813561,226.28686151162026,226.4958953857422,226.4958953857422,31759200
2024-10-14,227.64056902644597,230.65653166515418,227.54104137845857,230.22853088378906,230.22853088378906,39882100
2024-10-15,232.527799450427,236.38983016358188,231.29353829774286,232.76669311523438,232.76669311523438,64751400
2024-10-16,230.52712470524975,231.0447048824563,228.7752681420796,230.70628356933594,230.70628356933594,34082200
2024-10-17,232.348638945834,232.76670668063704,229.4521309302649,231.07456970214844,231.07456970214844,32993800
2024-10-18,235.0858880500012,235.0858880500012,232.92594240501305,233.91136169433594,233.91136169433594,46431500
2024-10-21,233.36389625282138,235.752787252213,233.36389625282138,235.38449096679688,235.38449096679688,36254500
2024-10-22,232.80651969699693,235.12572795126604,231.52250221800776,234.76739501953125,234.76739501953125,38846600
2024-10-23,232.99562158724072,234.05070868615385,226.70489182210235,229.6909942626953,229.6909942626953,52287000
2024-10-24,228.9146289407981,229.75074924052936,227.35190975750177,229.5019073486328,229.5019073486328,31109500
2024-10-25,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,230.3380126953125,38802300
2024-10-28,232.23917058038825,233.6426273223557,231.4727332926884,232.31878662109375,232.31878662109375,36087100
2024-10-29,232.02018805231754,233.24448591818899,231.24380255804743,232.58753967285156,232.58753967285156,35417200
2024-10-30,231.53245531359053,232.38847204702165,228.48663292359964,229.03408813476562,229.03408813476562,47070900
2024-10-31,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,224.8634796142578,64370100
2024-11-01,219.94634980146594,224.30606415529357,219.2495956140762,221.8773651123047,221.8773651123047,65276700
2024-11-04,219.96627293386246,221.75792231303782,218.69220372782075,220.98153686523438,220.98153686523438,44944500
2024-11-05,220.77253601507735,222.91257027302564,220.11558975602287,222.41488647460938,222.41488647460938,28111300
2024-11-06,221.57875664968802,225.02273483375984,220.16533664224426,221.68824768066406,221.68824768066406,54561100
2024-11-07,223.5894200604507,226.82436463330757,223.52970043689453,226.42620849609375,226.42620849609375,42137700
2024-11-08,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,226.15716552734375,38328800
2024-11-11,224.20409384410638,224.90161465065876,220.7164746065314,223.4368133544922,223.4368133544922,42005600
2024-11-12,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,223.4368133544922,40398300
2024-11-13,223.2175800878685,225.84824072641777,221.97200184604,224.3236541748047,224.3236541748047,48566200
2024-11-14,224.22402706703753,228.06039910056816,224.20409355692922,227.41270446777344,227.41270446777344,44923900
2024-11-15,225.59914322363005,226.11730807125568,223.47668806811174,224.2041015625,224.2041015625,47923700
2024-11-18,224.45320372664565,228.92732633570628,224.3734848929754,227.21340942382812,227.21340942382812,44633700
2024-11-19,226.17708394083317,229.34584301691135,225.8582238051146,227.4724884033203,227.4724884033203,36211800
2024-11-20,227.25326410482543,229.11664435033194,225.0909420304879,228.18994140625,228.18994140625,35169600
2024-11-21,228.07038183414417,229.3458528412815,224.91159698015457,227.71165466308594,227.71165466308594,42108300
2024-11-22,227.2532745036032,229.90386885981255,227.2532745036032,229.05686950683594,229.05686950683594,38168300
2024-11-25,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,232.04624938964844,90152800
2024-11-26,232.50463944229026,234.73672132395913,232.50463944229026,234.228515625,234.228515625,45986200
2024-11-27,233.6405889619916,234.85627456038557,232.98291999142185,234.0989532470703,234.0989532470703,33498400
2024-11-29,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,236.490478515625,28481400
2024-12-02,236.43067691527065,239.93821419453454,236.32106542499292,238.74246215820312,238.74246215820312,48137100
2024-12-03,238.96170621081686,241.90126799408412,238.05492154808562,241.79165649414062,241.79165649414062,38861000
2024-12-04,242.01088645785893,243.2465056559754,240.3966217802532,242.150390625,242.150390625,44383900
2024-12-05,243.12691898237586,243.6749612569442,241.27349790971317,242.18026733398438,242.18026733398438,40033900
2024-12-06,242.0507319698173,243.7646488451358,241.2236661935451,241.98097229003906,241.98097229003906,36870600
2024-12-09,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,245.8771514892578,44649200
2024-12-10,246.0166626912396,247.33200068563022,244.47214254503118,246.8935546875,246.8935546875,36914800
2024-12-11,247.08288910248365,249.91283942191654,245.38889040813984,245.6180877685547,245.6180877685547,45205800
