Date,Open,High,Low,Close,Adj Close,Volume
,GOOG,GOOG,GOOG,GOOG,,GOOG
2024-03-15,142.43528232504678,143.35895407703438,140.1707801178293,141.20370483398438,141.20370483398438,41039500
2024-03-18,148.35474484631462,151.89054552063564,147.13310925492323,147.47079467773438,147.47079467773438,47676700
2024-03-19,147.9674047570151,148.60305418276445,146.01079329000518,146.91461181640625,146.91461181640625,17748400
2024-03-20,147.77869321620352,148.74210150494488,146.66133964828907,148.6626434326172,148.6626434326172,17730000
2024-03-21,149.29831255997556,150.27660316481433,147.0040004336908,147.7290496826172,147.7290496826172,19843900
2024-03-22,149.21886456654786,151.52308826961857,149.06987498317417,150.73846435546875,150.73846435546875,19252900
2024-03-25,149.92402778598515,150.4265853577574,147.7886468572479,150.12266540527344,150.12266540527344,15114700
2024-03-26,150.21204983285332,152.1587195196345,150.00347050315952,150.66891479492188,150.66891479492188,19312700
2024-03-27,151.11091133945177,151.65220528716614,149.1096074151183,150.9073028564453,150.9073028564453,16622000
2024-03-28,150.96688554033764,151.63232986193898,150.3014412187363,151.22511291503906,151.22511291503906,21105600
2024-04-01,150.79806722353212,155.9329267507925,150.61928273897215,155.4363250732422,155.4363250732422,24469800
2024-04-02,153.69820981124406,154.9297873521515,152.41698422967937,154.8105926513672,154.8105926513672,17598100
2024-04-03,153.86704823591893,155.4859744100271,153.0844096389436,155.30718994140625,155.30718994140625,17266200
2024-04-04,154.02596042686008,155.11847489887006,150.84771308680024,150.9073028564453,150.9073028564453,24184800
2024-04-05,150.64905828185488,153.78758411816315,150.0541305184715,152.89370727539062,152.89370727539062,16297300
2024-04-08,152.96820881290836,155.59026497303606,152.94338479192584,155.07876586914062,155.07876586914062,16641500
2024-04-09,156.28053116160086,158.80326064686437,155.57535021423902,157.06515502929688,157.06515502929688,21521500
2024-04-10,156.80694588543082,157.08504160417482,155.1383564178868,156.58843994140625,156.58843994140625,16339200
2024-04-11,157.26379862845369,160.02490244508977,156.8565816596134,159.6971435546875,159.6971435546875,17841700
2024-04-12,158.3215672940823,160.6009669981502,157.52204592984705,158.1080322265625,158.1080322265625,16989800
2024-04-15,159.1906056126344,159.7368703965435,155.08867160037272,155.2674560546875,155.2674560546875,21140900
2024-04-16,154.58215873546226,156.16134832204972,153.9961724342877,154.93971252441406,154.93971252441406,15413200
2024-04-17,156.12162655498005,157.60248998335425,155.0737892102677,155.81373596191406,155.81373596191406,16237800
2024-04-18,155.85843361336467,157.40782836368945,155.1482968786458,156.38980102539062,156.38980102539062,14016100
2024-04-19,156.6778226064857,156.91619685740514,152.86392552225382,154.66162109375,154.66162109375,21479900
2024-04-22,154.94963286401034,158.10305619927254,154.60202082115646,156.87644958496094,156.87644958496094,17243900
2024-04-23,157.5121066489433,159.38926026709757,156.89135459062405,158.83306884765625,158.83306884765625,16115400
2024-04-24,158.00870241467607,160.29307293528493,157.74054844711983,160.0050506591797,160.0050506591797,19485700
2024-04-25,152.3176503256472,157.20420847456293,151.72967873273606,156.87644958496094,156.87644958496094,36197800
2024-04-26,174.79386168533992,175.2209318481347,170.23504682584894,172.50949096679688,172.50949096679688,56500800
2024-04-29,169.60930769285332,170.215162226,165.92451730501162,166.75880432128906,166.75880432128906,35914600
2024-04-30,166.24236316851517,168.71542953697917,163.38193298755766,163.52098083496094,163.52098083496094,29420800
2024-05-01,165.05049575778264,167.66262494833143,163.7791969107278,164.4446563720703,164.4446563720703,25223200
2024-05-02,165.53719058243047,167.38454930866686,164.56385560131912,167.31503295898438,167.31503295898438,17041100
2024-05-03,168.38764973660633,168.69555543304702,163.8586459492795,167.84140014648438,167.84140014648438,22767100
2024-05-06,168.06985038462844,168.7452213009313,166.7488882811883,168.6757049560547,168.6757049560547,15147900
2024-05-07,168.96372892269463,172.29096581083274,168.84454938451893,171.80429077148438,171.80429077148438,21102400
2024-05-08,169.58945661024885,170.74057579361528,169.3630094192717,169.99667358398438,169.99667358398438,14569900
2024-05-09,169.98673307395165,171.26797377514256,168.77502387588422,170.413818359375,170.413818359375,11937700
2024-05-10,168.5366555250242,170.17543476333674,166.76875501948376,169.132568359375,169.132568359375,18740500
2024-05-13,164.71979867423596,169.78811229596928,164.63338440437045,169.7384490966797,169.7384490966797,19648600
2024-05-14,170.42374336258686,171.60565766413922,169.2616973696119,170.7614288330078,170.7614288330078,18729500
2024-05-15,171.1289182424168,172.8630532509762,170.86074912895955,172.69818115234375,172.69818115234375,20958200
2024-05-16,173.41331019929254,175.14147432134027,172.86704532821065,174.23765563964844,174.23765563964844,17247300
2024-05-17,174.35682755889388,176.28859993291974,173.79069445146914,176.08499145507812,176.08499145507812,16546400
2024-05-20,176.10486224642364,178.72691816682396,176.02044845873684,177.24705505371094,177.24705505371094,17495100
2024-05-21,177.18745106671037,178.59781299691733,176.10486317775027,178.3197021484375,178.3197021484375,14706000
2024-05-22,177.1874516248321,177.6363905213755,175.57846722864608,176.79017639160156,176.79017639160156,16189400
2024-05-23,177.5648803607011,178.6872049115101,173.35369301724543,173.8701629638672,173.8701629638672,14928400
2024-05-24,175.32022652866095,176.09889441350452,174.00919107941908,175.1315155029297,175.1315155029297,11403600
2024-05-28,174.5455562452152,177.29671851943797,174.48595131597597,176.81005859375,176.81005859375,15655300
2024-05-29,175.60827333282398,177.01862020250041,175.06200848592263,176.1942596435547,176.1942596435547,15023800
2024-05-30,175.48908689657685,175.48908689657685,172.0525969396879,172.38035583496094,172.38035583496094,18826300
2024-05-31,172.22144235978098,173.23451394686091,169.80796566844623,172.77764892578125,172.77764892578125,28085200
2024-06-03,172.6981892321732,174.66472746101607,171.2779006771184,173.23451232910156,173.23451232910156,20742800
2024-06-04,173.26428074777618,173.9992565102608,172.0426451571598,173.93966674804688,173.93966674804688,14066600
2024-06-05,175.33511828365616,176.76036235114077,174.09857008070574,175.86648559570312,175.86648559570312,15233900
2024-06-06,176.22404181599816,177.4953558930094,176.00555104808095,177.13780212402344,177.13780212402344,14255800
2024-06-07,177.24706988766712,178.2005365812026,174.59520370576436,174.75411987304688,174.75411987304688,14716300
2024-06-10,175.45013196473693,177.45868975619194,173.39186963927978,175.62911987304688,175.62911987304688,17099800
2024-06-11,176.71294465034026,177.37914625134988,174.4458655634547,177.18028259277344,177.18028259277344,14402400
2024-06-12,178.73143676848142,181.04823551639575,176.77259866771965,178.54251098632812,178.54251098632812,18600400
2024-06-13,176.83225253638392,177.4984541099869,175.6589463784239,175.73849487304688,175.73849487304688,15956900
2024-06-14,174.85554617328688,177.71722886878834,174.85554617328688,177.35926818847656,177.35926818847656,12361600
2024-06-17,175.97714907347566,178.90049216533686,175.48993533971614,177.76695251464844,177.76695251464844,15272900
2024-06-18,177.7768709097724,177.89620124099332,174.62483569288585,175.45013427734375,175.45013427734375,15640300
2024-06-20,175.7086846590598,177.72718050998978,175.46010127670561,176.70301818847656,176.70301818847656,16753200
2024-06-21,177.47861160047955,181.47780936543438,177.05104025835388,179.2385711669922,179.2385711669922,58903200
2024-06-24,180.25277758828716,181.04824743123444,179.20872436768917,179.7655487060547,179.7655487060547,18198300
2024-06-25,180.11856013560077,184.69746201151094,180.078778296,184.52842712402344,184.52842712402344,18797000
2024-06-26,183.15621180454954,184.87640436233303,182.94741028413344,184.319580078125,184.319580078125,13375700
2024-06-27,184.59305113060682,186.43753556757085,184.39914881090033,185.80116271972656,185.80116271972656,13025700
2024-06-28,184.66761579883254,185.5227432016718,182.2861828572196,182.38064575195312,182.38064575195312,23032400
2024-07-01,183.43462703353134,184.28975439076217,181.6945435299368,183.444580078125,183.444580078125,11815900
2024-07-02,182.4303450864307,185.89062097486087,182.02266476230326,185.55255126953125,185.55255126953125,12555500
2024-07-03,185.24433563486514,186.55684797624113,184.33451197824832,186.32815551757812,186.32815551757812,7409100
2024-07-05,186.25856176289477,191.1705565941188,186.25856176289477,190.8722686767578,190.8722686767578,14303400
2024-07-08,190.28062959522862,190.59284569184211,188.2472194735337,189.400634765625,189.400634765625,12097600
2024-07-09,190.6634294288226,191.76714010959296,189.15203841273987,189.36085510253906,189.36085510253906,10198500
2024-07-10,189.66911768782384,192.2146090546467,189.5398494759331,191.56829833984375,191.56829833984375,12052900
2024-07-11,190.25576327897286,191.31970737889765,185.7613869004445,186.23866271972656,186.23866271972656,16452000
2024-07-12,185.86080947177268,187.6207839532123,185.0852305827975,185.7216033935547,185.7216033935547,14449100
2024-07-15,185.43324764615406,188.82391312654403,185.43324764615406,187.1236114501953,187.1236114501953,12186000
2024-07-16,187.8892684498503,189.26143838906273,184.07101620543958,184.44886779785156,184.44886779785156,12760100
2024-07-17,183.63351452476908,184.18040101707552,180.59085625962464,181.58518981933594,181.58518981933594,17376600
2024-07-18,182.49994975293632,183.007069508874,177.2001659608237,178.20443725585938,178.20443725585938,17877200
2024-07-19,179.34791663817788,180.93885620153185,177.84647861485163,178.37347412109375,178.37347412109375,14485900
2024-07-22,181.31671693074068,183.25566419065754,180.8692547249465,182.31105041503906,182.31105041503906,16303900
2024-07-23,182.79826167041253,184.17044671555993,182.29115706223075,182.55963134765625,182.55963134765625,23772600
2024-07-24,174.39615190819515,176.9416432398946,172.58647282832214,173.38192749023438,173.38192749023438,31250700
2024-07-25,173.2626000467253,174.20721377004753,168.09206924909273,168.20144653320312,168.20144653320312,28967900
2024-07-26,167.81366841574962,168.87759736716222,164.92513082283665,167.7241668701172,167.7241668701172,25150100
2024-07-29,169.53385863048427,171.1844558514704,168.75827972854137,170.16029357910156,170.16029357910156,13768900
2024-07-30,170.8563406400204,171.96998939296338,169.15602354470616,170.88616943359375,170.88616943359375,13681400
2024-07-31,173.92881303446427,174.91320865604047,170.74694888658044,172.16883850097656,172.16883850097656,15650200
2024-08-01,171.00545566245466,174.68448624625722,169.5437843354653,171.47279357910156,171.47279357910156,17177800
2024-08-02,167.23695346679165,169.24551138112997,165.4471501358132,167.4457550048828,167.4457550048828,18907800
2024-08-05,156.47824651554944,164.9996912656783,155.7126207010103,159.72972106933594,159.72972106933594,34907800
2024-08-06,160.03299853205522,161.43003576435538,157.23394754524335,159.63027954101562,159.63027954101562,36146500
2024-08-07,162.31500722379837,163.85621202253907,159.33200670134502,159.839111328125,159.839111328125,19334200
2024-08-08,161.42406553399982,164.56218776245834,161.11184943969516,162.91159057617188,162.91159057617188,15733600
2024-08-09,160.72904565696422,164.5820880366157,160.0180856611064,164.45281982421875,164.45281982421875,13549200
2024-08-12,165.05437565429597,165.7553825550023,162.62323826636265,163.02096557617188,163.02096557617188,12435000
2024-08-13,164.24895732032397,165.5962748050298,163.83631564251016,164.98973083496094,164.98973083496094,12717600
2024-08-14,163.2795017241323,164.0252518080872,158.62601331064516,161.11184692382812,161.11184692382812,22515900
2024-08-15,161.2908402029654,162.59341463206414,160.5749188847497,162.24539184570312,162.24539184570312,18392500
2024-08-16,162.48402280848563,166.00395633125356,162.15589096929418,163.80648803710938,163.80648803710938,16853100
2024-08-19,166.05369417652463,167.51536563246327,165.14884705192927,167.4457550048828,167.4457550048828,13100800
2024-08-20,167.78383941145057,169.44437452745237,167.7042909111701,168.00259399414062,168.00259399414062,12622500
2024-08-21,166.04374196916396,167.68438603040246,165.62612375670912,166.68011474609375,166.68011474609375,15269600
2024-08-22,168.0821332464103,168.4599848429793,164.09486125288578,164.55226135253906,164.55226135253906,19123800
2024-08-23,165.60624380473357,166.99830460508238,164.72128761615647,166.4812469482422,166.4812469482422,14281600
2024-08-26,167.20213990843885,168.4202044524346,165.37754652596405,166.97840881347656,166.97840881347656,11990300
2024-08-27,166.66025139285182,167.29164775200093,165.21847074114297,165.43722534179688,165.43722534179688,13718200
2024-08-28,165.83493493305164,166.44147895671864,162.35476778762694,163.56785583496094,163.56785583496094,15208700
2024-08-29,165.11902137221767,166.68013227630968,161.06412637762125,162.47409057617188,162.47409057617188,17133800
2024-08-30,163.2894365572667,164.3434275620666,162.48402890915824,164.1743927001953,164.1743927001953,18498800
2024-09-03,162.38956806965845,162.45420217078595,156.96050081516395,157.7112274169922,157.7112274169922,26533100
2024-09-04,157.17926926216398,159.49109167821072,156.5478729344915,156.915771484375,156.915771484375,17410700
2024-09-05,156.88593321960403,160.10260259244973,156.62741198020422,157.7012939453125,157.7012939453125,14139500
2024-09-06,157.79076898385384,158.31776446976443,151.07404204106973,151.2679443359375,151.2679443359375,24999100
2024-09-09,152.960540228326,153.96613354006942,147.55419432766988,148.8883514404297,148.8883514404297,28057700
2024-09-10,150.7900508469066,151.6363530334501,148.8913629431324,149.3563232421875,149.3563232421875,20401800
2024-09-11,150.43160574548077,151.81554806620483,148.0520210302128,151.4869842529297,151.4869842529297,18991500
2024-09-12,154.1353984322752,154.93191539548397,152.83110931126586,154.86221313476562,154.86221313476562,20980800
2024-09-13,155.6806251864588,158.58092569682015,155.42972441367735,157.67987060546875,157.67987060546875,16733900
2024-09-16,157.64005258909094,158.54609075931882,156.923188893119,158.29718017578125,158.29718017578125,14157600
2024-09-17,159.39239898672255,160.88586268807376,158.71536940107993,159.58157348632812,159.58157348632812,12064800
2024-09-18,160.14910239621227,160.9257023317705,158.96428538900702,160.10926818847656,160.10926818847656,16756500
2024-09-19,164.1017880837837,164.2710454691448,161.81379771037444,162.52867126464844,162.52867126464844,17548200
2024-09-20,163.80308942085253,164.03208291554088,162.46891707891413,163.9225616455078,163.9225616455078,46362700
2024-09-23,164.61950271655863,165.88397275654322,162.2399181046613,162.35940551757812,162.35940551757812,15648400
2024-09-24,163.5342681455247,163.8329639111907,161.32394074881324,162.9269256591797,162.9269256591797,18774100
2024-09-25,162.25985279443302,163.50141298569918,162.06569522258198,162.27976989746094,162.27976989746094,13607900
2024-09-26,164.31087202546163,164.7788251915405,162.787540294966,163.11610412597656,163.11610412597656,18234500
2024-09-27,163.19575642587947,166.2424198697135,163.11610320738927,164.56973266601562,164.56973266601562,13604300
2024-09-30,164.06195445408815,166.63071368478148,163.92256512493256,166.46145629882812,166.46145629882812,14070100
2024-10-01,168.12419658990655,169.6973135950972,165.17708804513052,167.6861114501953,167.6861114501953,18629500
2024-10-02,167.02896867245562,168.14409852538486,165.5255540716188,166.5809326171875,166.5809326171875,12745000
2024-10-03,165.09742671826152,167.17831564598703,164.64937549349344,166.4813690185547,166.4813690185547,11004300
2024-10-04,168.60208510793254,168.8111767024193,166.23246646010332,167.8254852294922,167.8254852294922,11422100
2024-10-07,168.4029461736727,169.15962888910855,163.41478347821553,163.67364501953125,163.67364501953125,14034700
2024-10-08,164.70910810033513,165.37620184985647,163.59399352017417,164.97793579101562,164.97793579101562,11723900
2024-10-09,164.13661774956313,165.5354940563339,160.41789291037858,162.3494415283203,162.3494415283203,19666400
2024-10-10,161.40358838977565,163.5950013001064,160.9356352512682,162.4689178466797,162.4689178466797,12900500
2024-10-11,162.61828363635632,164.54983242552584,161.79189857746948,163.8031005859375,163.8031005859375,10946000
2024-10-14,164.1913945597103,166.88957700087903,164.0619561840233,165.6251220703125,165.6251220703125,9981800
2024-10-15,166.41167388401854,168.35317356937637,165.32642728967718,166.17271423339844,166.17271423339844,14829300
2024-10-16,165.30649971580135,166.55105266505137,164.49605145370796,166.01341247558594,166.01341247558594,9968500
2024-10-17,166.6506097546057,167.19820085498836,163.65371676753762,163.79310607910156,163.79310607910156,15113400
2024-10-18,164.15155649853372,165.64502008827174,164.03208427288982,164.33078002929688,164.33078002929688,13091300
2024-10-21,163.8628296926184,165.4956826376428,163.58901891443685,165.0775146484375,165.0775146484375,11384000
2024-10-22,163.98229125145,166.74022480209356,163.95242319647124,166.0930633544922,166.0930633544922,11958600
2024-10-23,165.704759555194,166.86967454799074,162.91995064208177,163.7632598876953,163.7632598876953,12754300
2024-10-24,163.87278543199432,164.33078763866595,162.06072409253227,163.81304931640625,163.81304931640625,12764400
2024-10-25,164.6444102087992,166.67053093759068,164.50998876233012,166.2623291015625,166.2623291015625,14566400
2024-10-28,169.84664081064045,169.8625775312727,165.06755404281452,167.6064453125,167.6064453125,20858300
2024-10-29,168.6468840430168,171.11110508314272,167.9250524115973,170.3942413330078,170.3942413330078,28916100
2024-10-30,181.61511808403742,182.98909414615085,174.97915355569205,175.3724365234375,175.3724365234375,49698300
2024-10-31,173.95863755379753,177.64251131508703,171.80804637049553,171.93748474121094,171.93748474121094,32801900
2024-11-01,170.79248043711254,173.0625589507953,169.56784461190855,171.89764404296875,171.89764404296875,21752900
2024-11-04,170.49380601285034,171.1708355365351,168.74644878064223,169.9362335205078,169.9362335205078,16194000
2024-11-05,170.0855962526431,171.3470734959179,169.6275940553142,170.66307067871094,170.66307067871094,12518300
2024-11-06,174.5858772666596,177.86153363431225,174.27721540294266,177.55288696289062,177.55288696289062,27061500
2024-11-07,178.32950281355292,181.78438300082175,178.11046028006697,181.48568725585938,181.48568725585938,16730400
2024-11-08,181.20690692232023,181.5553878202433,178.78750331450587,179.07623291015625,179.07623291015625,15021500
2024-11-11,179.28533325699743,181.29155207407845,179.2056800423675,181.1770477294922,181.1770477294922,12503400
2024-11-12,180.5896153395915,183.22307843198172,180.2013154285578,182.5211639404297,182.5211639404297,14065800
2024-11-13,181.3562459473078,181.81923118102523,179.33509321479593,179.7034912109375,179.7034912109375,13969700
2024-11-14,178.96673001193344,179.6587088055344,175.2629388903221,176.5771942138672,176.5771942138672,17925800
2024-11-15,174.8746374525842,175.11359710727302,171.99224833661086,173.13226318359375,173.13226318359375,21708900
2024-11-18,174.19261017148003,176.13909280002633,173.65993786500817,176.02957153320312,176.02957153320312,18662800
2024-11-19,174.471372723143,179.38486486474858,174.3528880122025,178.7974395751953,178.7974395751953,15392900
2024-11-20,178.05072981522193,178.32950846808063,174.56598146219105,176.55726623535156,176.55726623535156,15729800
2024-11-21,174.69043129296793,174.8148865873952,164.58963534340768,168.5025177001953,168.5025177001953,38839400
2024-11-22,166.43160267043936,167.53178337066268,164.98792409496505,165.84417724609375,165.84417724609375,24497000
2024-11-25,167.257968644597,169.7172065350398,166.6705280950971,168.69168090820312,168.69168090820312,21395700
2024-11-26,168.75142982025878,170.74768243022393,168.6916785168623,169.87649536132812,169.87649536132812,14937500
2024-11-27,169.9362333002551,170.39423547744005,168.93063997056893,170.0756378173828,170.0756378173828,12433400
2024-11-29,169.3189362005132,170.12540407605727,168.01464714823365,169.7470703125,169.7470703125,9250700
2024-12-02,169.57781441072444,172.84352014313558,169.52802925415844,172.22621154785156,172.22621154785156,16593400
2024-12-03,172.3656073706831,173.56039040413435,171.75826489918776,172.26605224609375,172.26605224609375,15721500
2024-12-04,172.02708851953844,175.66117711522332,171.99722046364053,175.32266235351562,175.32266235351562,18239800
2024-12-05,176.54730822598512,176.9356081335433,173.2517192965647,173.5504150390625,173.5504150390625,16145500
2024-12-06,173.1223047445848,176.06841023086653,172.7937409307028,175.72093200683594,175.72093200683594,13319500
2024-12-09,175.14776627345978,177.46525783971273,174.8337806994744,176.52830505371094,176.52830505371094,19887800
